,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
2861,99342,97520,Ashland,OR,Medford,Jackson,2862,161600.0,161900.0,162000.0,162000.0,161800.0,161500.0,161100.0,160800.0,160700.0,160800.0,160900.0,160700.0,160500.0,160200.0,159800.0,159300.0,158600.0,157800.0,157000.0,156200.0,155800.0,155600.0,155500.0,155300.0,155200.0,155400.0,155800.0,156300.0,157000.0,157900.0,159000.0,160100.0,161400.0,162700.0,163900.0,164800.0,165600.0,166300.0,166900.0,167500.0,168200.0,169100.0,170200.0,171500.0,173300.0,175400.0,177700.0,180000.0,182600.0,185300.0,188300.0,191600.0,195300.0,199100.0,203200.0,207700.0,212400.0,217100.0,221700.0,226000.0,230200.0,233900.0,237300.0,240300.0,243000.0,245500.0,247800.0,250000.0,252400.0,254900.0,257500.0,260000.0,262300.0,264400.0,266400.0,268400.0,270400.0,272800.0,275400.0,278700.0,282600.0,286400.0,289500.0,292500.0,295300.0,298500.0,302100.0,306200.0,310300.0,314500.0,318400.0,321300.0,323000.0,323900.0,324600.0,325700.0,327800.0,331100.0,335700.0,341300.0,347400.0,353700.0,360200.0,366800.0,373900.0,381300.0,388800.0,396800.0,404800.0,411900.0,417500.0,422100.0,426000.0,429500.0,432600.0,434700.0,435900.0,436600.0,437000.0,437500.0,438100.0,438600.0,439100.0,439500.0,439800.0,439600.0,438500.0,436500.0,433900.0,431300.0,429100.0,427900.0,427400.0,426500.0,424100.0,420600.0,416400.0,412300.0,408700.0,405600.0,403400.0,402000.0,400500.0,399000.0,397400.0,395100.0,391800.0,387700.0,383600.0,380100.0,376800.0,373200.0,369200.0,365100.0,361000.0,357500.0,354300.0,351000.0,347000.0,343200.0,340200.0,338300.0,336700.0,335100.0,333900.0,332900.0,333000.0,330500.0,326000.0,322200.0,320600.0,318500.0,315900.0,313000.0,311700.0,310300.0,306500.0,302000.0,298000.0,294100.0,290300.0,288000.0,288300.0,291700.0,294600.0,294300.0,290800.0,289500.0,292900.0,297800.0,300500.0,302200.0,303100.0,303200.0,302000.0,300500.0,299900.0,300300.0,301200.0,303000.0,304800.0,305900.0,307900.0,311900.0,316800.0,320000.0,320900.0,321000.0,321400.0,322400.0,324700.0,326300.0,326100.0,325500.0,326300.0,327600.0,328600.0,330700.0,335000.0,339800,342900,346100,350000,352700,353500,354100,355100,356800,359500,363800,368200,370400,372100,375000,377900,378700,380700,384800,388300,391100,394100,395200,395100,396400,398600,401600,404600,407700,410400,411400,411800,414300,419600,424800,427900,429900,433500,437100,440800,444900,448600,452400,454900,454900,454400
2875,99181,97304,Salem,OR,Salem,Marion,2876,128100.0,127100.0,126400.0,126100.0,126100.0,126500.0,127400.0,128600.0,129900.0,131400.0,133100.0,135100.0,136900.0,138600.0,140000.0,141300.0,142300.0,143000.0,143600.0,144000.0,144200.0,144200.0,144200.0,144300.0,144200.0,144000.0,144000.0,144200.0,144400.0,144600.0,144800.0,144900.0,144600.0,144100.0,143700.0,143300.0,142700.0,142100.0,141800.0,141500.0,141500.0,141800.0,142300.0,143100.0,144000.0,145100.0,146300.0,147500.0,148600.0,149600.0,150500.0,151300.0,152000.0,152700.0,153600.0,154700.0,156200.0,157900.0,159800.0,162000.0,163900.0,165600.0,166900.0,167800.0,168100.0,168100.0,167700.0,167300.0,166900.0,166700.0,166600.0,166600.0,166800.0,167000.0,167300.0,167500.0,167800.0,168100.0,168500.0,169200.0,170300.0,171800.0,173300.0,174800.0,176100.0,177200.0,178100.0,179100.0,180400.0,182000.0,183500.0,184400.0,184800.0,184600.0,184400.0,184700.0,186000.0,187800.0,189700.0,191400.0,192800.0,193900.0,195100.0,196500.0,198000.0,199600.0,201200.0,202900.0,204400.0,205500.0,206500.0,207700.0,209400.0,211400.0,213800.0,216300.0,218600.0,220600.0,222200.0,223800.0,225800.0,228600.0,232300.0,236800.0,241600.0,246000.0,250000.0,253400.0,256500.0,259200.0,261200.0,262600.0,264000.0,265200.0,266100.0,266700.0,266700.0,266300.0,265600.0,264500.0,263200.0,262000.0,260400.0,258500.0,256300.0,253800.0,250900.0,248200.0,245700.0,243400.0,241200.0,239100.0,237400.0,236200.0,235200.0,234100.0,232900.0,231700.0,230500.0,229700.0,228800.0,227700.0,226500.0,225500.0,224700.0,224600.0,225300.0,224100.0,221600.0,220200.0,219700.0,218000.0,215800.0,213800.0,211500.0,209700.0,208500.0,207500.0,207200.0,207800.0,207800.0,206200.0,204200.0,203100.0,202700.0,201800.0,201400.0,201700.0,201200.0,199900.0,198600.0,198600.0,199200.0,199600.0,199700.0,199700.0,200200.0,201800.0,203600.0,204900.0,205800.0,205100.0,203800.0,203500.0,204700.0,206500.0,208800.0,210900.0,212100.0,213100.0,213800.0,213900.0,214300.0,215700.0,216400.0,216900.0,218100.0,219900.0,221500.0,222900,223900,224400,225200,226300,227700,229700,232000,233800,235300,236900,238500,240200,242000,243600,244300,245000,246500,249200,252400,255300,258200,260700,261700,262300,264100,266200,268900,272400,275500,277800,279800,281600,283000,284800,287500,290600,293300,295200,297100,298900,300500,301900,304100,306300,307700
2915,99217,97355,Lebanon,OR,Albany,Linn,2916,89400.0,89600.0,89700.0,89800.0,89900.0,90000.0,90200.0,90500.0,91000.0,91600.0,92300.0,92800.0,93300.0,93600.0,93800.0,93900.0,94000.0,94000.0,94000.0,93900.0,93900.0,94000.0,94100.0,94000.0,93900.0,93700.0,93500.0,93400.0,93500.0,93700.0,94000.0,94400.0,95200.0,96100.0,97100.0,98100.0,99100.0,100000.0,100800.0,101500.0,102200.0,102800.0,103400.0,103900.0,104400.0,104900.0,105500.0,105900.0,106200.0,106400.0,106600.0,106800.0,107100.0,107400.0,107800.0,108300.0,108800.0,109500.0,110200.0,110800.0,111100.0,111200.0,111100.0,110900.0,110800.0,110600.0,110500.0,110400.0,110500.0,110800.0,111300.0,111700.0,112000.0,112200.0,112400.0,112600.0,112800.0,113300.0,113800.0,114800.0,115800.0,116000.0,115600.0,115500.0,116000.0,117200.0,118900.0,120800.0,122500.0,123800.0,124600.0,124400.0,123400.0,122000.0,120900.0,120300.0,120300.0,120800.0,121500.0,122300.0,123100.0,123800.0,124600.0,125400.0,126400.0,127700.0,129200.0,130700.0,132000.0,133000.0,133700.0,134500.0,135400.0,136500.0,138000.0,139700.0,141800.0,144000.0,146100.0,148100.0,150000.0,151700.0,152900.0,154100.0,155100.0,156000.0,157000.0,158100.0,159300.0,160400.0,161300.0,162100.0,162900.0,163600.0,163800.0,163800.0,163500.0,163300.0,163100.0,163100.0,163200.0,163200.0,162700.0,162200.0,161500.0,160700.0,159400.0,158000.0,156800.0,155900.0,155100.0,154400.0,153800.0,153300.0,152900.0,152500.0,152200.0,151900.0,151200.0,150400.0,149800.0,149400.0,148800.0,148200.0,147400.0,147000.0,147600.0,147200.0,144900.0,143500.0,143600.0,143400.0,142800.0,142400.0,141800.0,139400.0,136500.0,135000.0,133900.0,133300.0,132900.0,131400.0,130100.0,130300.0,131000.0,131400.0,131400.0,131500.0,132100.0,132300.0,131600.0,130500.0,130300.0,130300.0,130300.0,130300.0,130300.0,129900.0,129900.0,130400.0,131200.0,132700.0,134000.0,134700.0,135300.0,136100.0,136700.0,137100.0,138200.0,139300.0,140300.0,142500.0,143900.0,142200.0,140200.0,140900.0,142400.0,143500.0,145000.0,145200,143200,141200,140800,141500,142600,143800,144900,145900,147000,149200,151000,152600,154200,155400,156100,157300,159200,161500,162800,163100,164200,166000,167700,169700,171800,173700,175600,177400,178200,179600,182400,185200,187200,189100,192000,195500,199700,203900,207000,208400,209700,211500,214500,219400,223400
3004,99160,97267,Oatfield,OR,Portland,Clackamas,3005,140900.0,142100.0,143200.0,144400.0,145500.0,146500.0,147400.0,148300.0,149200.0,150200.0,151000.0,151800.0,152400.0,153000.0,153500.0,154000.0,154400.0,154800.0,155200.0,155600.0,156000.0,156500.0,156900.0,157100.0,157200.0,157300.0,157500.0,157700.0,158100.0,158600.0,159300.0,160000.0,160900.0,161800.0,162600.0,163200.0,163600.0,163800.0,163800.0,163700.0,163600.0,163500.0,163400.0,163400.0,163500.0,163800.0,164000.0,164200.0,164300.0,164400.0,164400.0,164400.0,164400.0,164500.0,164700.0,165000.0,165400.0,165900.0,166500.0,166900.0,167200.0,167400.0,167600.0,167700.0,167900.0,168300.0,168800.0,169500.0,170400.0,171300.0,172300.0,173200.0,173900.0,174400.0,174800.0,175000.0,175400.0,175800.0,176400.0,177300.0,178300.0,179200.0,179900.0,180600.0,181500.0,182600.0,183900.0,185400.0,186900.0,188500.0,190000.0,191300.0,192400.0,193400.0,194400.0,195400.0,196600.0,198000.0,200000.0,202100.0,204300.0,206400.0,208500.0,210600.0,212700.0,215000.0,217700.0,220700.0,224100.0,227800.0,231600.0,235500.0,239500.0,243400.0,247000.0,250300.0,253600.0,257000.0,260100.0,263100.0,266500.0,270100.0,273900.0,277700.0,281100.0,283800.0,285700.0,287300.0,289000.0,291000.0,292600.0,293900.0,295100.0,295900.0,295900.0,295700.0,295400.0,295000.0,294400.0,293800.0,293100.0,292500.0,291000.0,288800.0,286600.0,284400.0,281900.0,279300.0,276400.0,273400.0,270500.0,267900.0,265900.0,264500.0,262600.0,260000.0,257200.0,254300.0,250900.0,248000.0,245600.0,243500.0,241600.0,240300.0,239300.0,237100.0,237100.0,238300.0,237800.0,235500.0,234100.0,231800.0,229400.0,228100.0,228500.0,228800.0,226800.0,224000.0,221600.0,218900.0,216300.0,215200.0,214500.0,213800.0,213100.0,212700.0,211900.0,210800.0,209700.0,208800.0,207500.0,207300.0,207900.0,208700.0,209900.0,211800.0,213800.0,215600.0,216700.0,217400.0,218600.0,220300.0,222600.0,225100.0,227700.0,230500.0,233500.0,236000.0,237700.0,238900.0,240000.0,241500.0,244400.0,247500.0,249100.0,250100.0,251900.0,253800.0,254800.0,255700,257200,259100,260700,262400,264500,267200,269600,271600,273700,276400,279800,284500,288900,291700,294200,297400,300800,304800,308800,313000,317700,322800,327300,330800,334400,338200,342200,345600,348000,349400,351400,354700,358200,360300,361500,362800,364600,366800,368700,369900,371800,374900,378000,380000,380700
3011,99366,97603,Klamath Falls,OR,Klamath Falls,Klamath,3012,87600.0,87700.0,87800.0,87900.0,88000.0,88100.0,88300.0,88400.0,88600.0,88800.0,89100.0,89300.0,89400.0,89600.0,89800.0,89800.0,89900.0,89800.0,89700.0,89600.0,89600.0,89600.0,89600.0,89500.0,89400.0,89400.0,89500.0,89500.0,89600.0,89600.0,89700.0,89800.0,90000.0,90300.0,90500.0,90700.0,90900.0,91200.0,91400.0,91700.0,91900.0,92100.0,92300.0,92600.0,92900.0,93200.0,93500.0,93700.0,94000.0,94400.0,94900.0,95400.0,96000.0,96800.0,97800.0,99000.0,100400.0,102000.0,103600.0,105200.0,106800.0,108100.0,109200.0,110100.0,110600.0,110800.0,110900.0,110800.0,110700.0,110500.0,110200.0,110000.0,109800.0,109700.0,109800.0,109900.0,110200.0,110600.0,111200.0,112000.0,113200.0,114700.0,116200.0,117600.0,118600.0,119500.0,120200.0,120900.0,121800.0,122800.0,123800.0,124700.0,125300.0,125800.0,126200.0,126700.0,127400.0,128300.0,129300.0,130500.0,131700.0,133000.0,134400.0,136000.0,137900.0,140100.0,142500.0,145300.0,148500.0,152000.0,155900.0,160100.0,164500.0,168900.0,173200.0,176900.0,180200.0,183000.0,185400.0,187800.0,190100.0,192200.0,194100.0,195900.0,197200.0,198100.0,198600.0,198400.0,197700.0,197000.0,196400.0,196100.0,196000.0,195800.0,195300.0,194600.0,193500.0,192500.0,191600.0,190900.0,190400.0,190000.0,189300.0,188500.0,187400.0,185600.0,183400.0,181200.0,179100.0,177300.0,175400.0,173400.0,171600.0,170100.0,168600.0,167400.0,166300.0,164900.0,163500.0,162800.0,162400.0,162100.0,161800.0,161100.0,160500.0,160100.0,160200.0,159500.0,157300.0,155600.0,154400.0,152500.0,150200.0,147000.0,143300.0,141700.0,141500.0,140700.0,139000.0,137500.0,136200.0,135300.0,134900.0,134200.0,133300.0,133500.0,134500.0,134200.0,132300.0,130400.0,128800.0,126900.0,126400.0,126800.0,127000.0,127300.0,128000.0,129000.0,130900.0,133100.0,135300.0,136900.0,138500.0,139700.0,140500.0,140500.0,140100.0,139800.0,140000.0,139900.0,139300.0,138600.0,137800.0,136900.0,137100.0,138100.0,138600.0,139000.0,140000.0,141300,142300,142800,142700,142800,143100,143600,144200,145100,146000,146700,147100,147600,147700,147500,147300,147700,148200,148600,149000,150200,151900,153300,154700,156200,157900,159200,160000,160300,160900,162100,163000,163300,163600,164600,165200,165300,165000,165900,167000,167200,168200,170500,171800,172700,173800
3081,99159,97266,Portland,OR,Portland,Multnomah,3082,98900.0,99700.0,100400.0,101000.0,101700.0,102400.0,103100.0,103900.0,104900.0,105900.0,106800.0,107800.0,108800.0,109700.0,110600.0,111400.0,112200.0,112800.0,113400.0,113900.0,114400.0,114900.0,115300.0,115600.0,115900.0,116200.0,116500.0,116800.0,117200.0,117600.0,118100.0,118600.0,119100.0,119600.0,120100.0,120400.0,120800.0,121100.0,121300.0,121600.0,122000.0,122400.0,122900.0,123400.0,123900.0,124500.0,125000.0,125500.0,125900.0,126200.0,126400.0,126600.0,126800.0,126900.0,127100.0,127300.0,127600.0,127900.0,128200.0,128400.0,128600.0,128800.0,128900.0,129000.0,129200.0,129400.0,129600.0,130000.0,130500.0,131000.0,131600.0,132200.0,132900.0,133500.0,134200.0,134800.0,135500.0,136200.0,136900.0,137700.0,138600.0,139500.0,140200.0,140800.0,141100.0,141400.0,141600.0,141800.0,141900.0,142100.0,142400.0,142800.0,143200.0,143700.0,144300.0,144900.0,145600.0,146500.0,147600.0,148900.0,150400.0,151900.0,153400.0,154900.0,156400.0,157800.0,159100.0,160400.0,161900.0,163600.0,165600.0,167800.0,170300.0,173000.0,175800.0,178400.0,181000.0,183500.0,185700.0,188000.0,190700.0,193600.0,196300.0,199000.0,201200.0,203100.0,204600.0,205700.0,206800.0,208200.0,209100.0,209900.0,210900.0,211900.0,212500.0,212700.0,212700.0,212300.0,211800.0,210900.0,210100.0,209700.0,208900.0,207800.0,206800.0,205800.0,204400.0,202700.0,200700.0,198800.0,197200.0,195600.0,194200.0,193100.0,191400.0,188800.0,185900.0,183200.0,180500.0,178500.0,177100.0,176000.0,175200.0,174700.0,173300.0,170900.0,170800.0,171500.0,170200.0,168000.0,166600.0,164400.0,162200.0,159300.0,156400.0,154300.0,153100.0,151700.0,149200.0,146200.0,143600.0,141600.0,140300.0,139200.0,137600.0,136700.0,136300.0,135600.0,134900.0,134500.0,134700.0,135800.0,137500.0,138600.0,139100.0,139900.0,141200.0,142600.0,143600.0,144300.0,145000.0,146000.0,147200.0,148900.0,151600.0,154600.0,157500.0,160300.0,163100.0,165600.0,167600.0,169500.0,170700.0,171700.0,173200.0,175000.0,176500.0,177900.0,179000.0,180600,182200,184000,185500,186700,187600,189200,191200,193200,195500,198700,202100,205600,209100,212500,216100,220400,224800,228200,230500,233000,237100,242200,247500,251700,255000,258300,261600,265000,268900,273000,275800,276800,278000,280100,281700,283100,285100,286800,288000,290100,293400,297200,300300,302900,303900
3103,99183,97306,Salem,OR,Salem,Marion,3104,137700.0,138200.0,138600.0,138700.0,138800.0,138800.0,139000.0,139400.0,140100.0,141100.0,142300.0,143300.0,144200.0,144900.0,145200.0,145200.0,144900.0,144600.0,144200.0,143900.0,143800.0,144000.0,144300.0,144400.0,144400.0,144300.0,144200.0,144100.0,144200.0,144500.0,145200.0,146300.0,147700.0,149500.0,151400.0,153000.0,154300.0,155100.0,155300.0,154900.0,154000.0,152900.0,151700.0,150600.0,149800.0,149400.0,149200.0,149000.0,148700.0,148200.0,147500.0,146600.0,145600.0,144600.0,143800.0,143000.0,142300.0,142000.0,141800.0,141600.0,141200.0,140800.0,140400.0,140100.0,139900.0,140000.0,140400.0,141100.0,142100.0,143500.0,145200.0,146700.0,147900.0,148700.0,149100.0,149200.0,149000.0,148900.0,149000.0,149900.0,151200.0,151300.0,150300.0,149100.0,148300.0,148400.0,149600.0,152100.0,155300.0,158500.0,161000.0,162500.0,163000.0,163000.0,163000.0,163200.0,163600.0,164300.0,165300.0,166600.0,168000.0,169600.0,171000.0,171900.0,172200.0,172400.0,173000.0,174300.0,176500.0,179400.0,182700.0,186200.0,189800.0,193400.0,197000.0,200500.0,204100.0,207700.0,211300.0,214700.0,218300.0,221800.0,225100.0,228300.0,231100.0,233700.0,236100.0,238500.0,241300.0,244500.0,246700.0,248200.0,249100.0,249200.0,248100.0,246400.0,244600.0,242900.0,241200.0,239300.0,237400.0,236100.0,234500.0,233100.0,232300.0,231800.0,230600.0,229200.0,227500.0,225900.0,224400.0,223200.0,222400.0,222300.0,221700.0,220800.0,220000.0,219100.0,217600.0,216100.0,215000.0,214200.0,213500.0,213200.0,212400.0,210800.0,210900.0,211200.0,209100.0,206300.0,205500.0,204400.0,202200.0,198900.0,196700.0,195600.0,193500.0,190400.0,188700.0,188300.0,187300.0,186500.0,185600.0,184100.0,182900.0,182500.0,181800.0,181400.0,182100.0,183100.0,183100.0,182800.0,182400.0,181600.0,180900.0,181600.0,182600.0,183400.0,184100.0,184200.0,184200.0,184900.0,185200.0,185100.0,186100.0,187700.0,189100.0,190300.0,191900.0,194000.0,195300.0,195200.0,195300.0,196300.0,197700.0,199200.0,200900.0,203000.0,205000.0,206500,207800,209000,210000,212000,214500,216300,217200,218700,220800,222700,224300,226000,227600,229000,230300,231600,233600,236000,237800,238900,240900,243900,246400,249000,251500,253600,256100,258800,260800,263000,265300,267300,269300,272100,275000,277900,280100,282000,284100,286300,288100,290300,293000,296100,298600
3130,99117,97203,Portland,OR,Portland,Multnomah,3131,88000.0,88700.0,89500.0,90300.0,91200.0,92000.0,93000.0,94000.0,95100.0,96200.0,97300.0,98300.0,99300.0,100300.0,101200.0,102100.0,103000.0,103900.0,104800.0,105700.0,106700.0,107700.0,108700.0,109600.0,110500.0,111400.0,112200.0,113000.0,113700.0,114400.0,115000.0,115600.0,116200.0,116800.0,117200.0,117600.0,117900.0,118100.0,118200.0,118300.0,118500.0,118700.0,118900.0,119200.0,119600.0,120000.0,120400.0,120800.0,121100.0,121400.0,121600.0,121900.0,122100.0,122300.0,122500.0,122900.0,123300.0,123900.0,124500.0,125000.0,125600.0,126100.0,126700.0,127400.0,128000.0,128700.0,129500.0,130400.0,131300.0,132200.0,133200.0,134000.0,134800.0,135500.0,136100.0,136800.0,137500.0,138300.0,139200.0,140300.0,141500.0,142500.0,143300.0,144100.0,144800.0,145500.0,146300.0,147100.0,148000.0,148800.0,149700.0,150500.0,151200.0,152000.0,152700.0,153400.0,154100.0,154800.0,155500.0,156300.0,157100.0,158100.0,159100.0,160400.0,161800.0,163500.0,165500.0,167900.0,170800.0,174100.0,177700.0,181600.0,185500.0,189400.0,192900.0,196100.0,199100.0,201900.0,204600.0,207200.0,210000.0,212900.0,215700.0,218300.0,220700.0,222900.0,224900.0,226600.0,228100.0,229700.0,230900.0,231700.0,232500.0,233600.0,234300.0,234600.0,234500.0,234500.0,234500.0,234200.0,233900.0,234100.0,234200.0,233800.0,233100.0,232600.0,231800.0,230400.0,228500.0,227000.0,225900.0,224700.0,223700.0,223100.0,222000.0,220000.0,217500.0,215200.0,213100.0,211500.0,210700.0,211000.0,211700.0,212800.0,213000.0,212100.0,212500.0,213600.0,212900.0,210900.0,209300.0,207700.0,206400.0,204000.0,201000.0,199000.0,198000.0,196400.0,193700.0,191400.0,190500.0,189400.0,187700.0,187200.0,187600.0,187600.0,186900.0,185600.0,184700.0,184300.0,184800.0,186600.0,187900.0,188300.0,189300.0,190200.0,190400.0,190600.0,191200.0,192100.0,193500.0,195000.0,196700.0,198300.0,201000.0,205700.0,210900.0,214900.0,217600.0,220400.0,223700.0,226600.0,227900.0,229000.0,230100.0,231600.0,233500.0,235200.0,236600.0,238900,241900,245100,248100,250300,252000,255000,258600,261300,263900,268000,272000,275400,279300,283600,287700,291700,295900,299500,302600,307000,313200,319700,326100,331100,334800,339100,344100,349500,355400,361300,364900,367400,369200,370700,371700,372300,373200,373600,373400,373500,375000,377200,379300,379800,378600
3153,99192,97321,Albany,OR,Albany,Linn,3154,71600.0,71900.0,72200.0,72400.0,72500.0,72600.0,72700.0,72800.0,73000.0,73400.0,73800.0,74100.0,74200.0,74100.0,73900.0,73500.0,73100.0,72700.0,72400.0,72200.0,72100.0,72400.0,72700.0,73100.0,73600.0,74100.0,74700.0,75300.0,75900.0,76500.0,77200.0,77900.0,78900.0,80100.0,81500.0,82900.0,84600.0,86400.0,88300.0,90600.0,93100.0,95800.0,98600.0,101300.0,104000.0,106500.0,108900.0,111000.0,112800.0,114500.0,116300.0,118100.0,119900.0,121900.0,124000.0,126000.0,128300.0,130600.0,133000.0,135200.0,137300.0,139100.0,140500.0,141500.0,142100.0,142300.0,142200.0,141700.0,141000.0,140400.0,140100.0,139700.0,139200.0,138900.0,138600.0,138600.0,138800.0,139400.0,140100.0,141700.0,143500.0,144100.0,143600.0,143400.0,144000.0,145300.0,147400.0,149900.0,152700.0,155400.0,158100.0,160200.0,161900.0,163500.0,165000.0,166300.0,167500.0,168600.0,169600.0,170600.0,171400.0,172200.0,173000.0,173800.0,174900.0,176600.0,178800.0,181200.0,183600.0,185900.0,188000.0,189900.0,191800.0,193700.0,195800.0,198200.0,200900.0,203900.0,207000.0,210000.0,212800.0,215200.0,216900.0,218200.0,219100.0,219700.0,220000.0,220000.0,219800.0,219600.0,219400.0,219300.0,219600.0,220500.0,221600.0,222900.0,224000.0,225100.0,226300.0,227600.0,228900.0,230100.0,230700.0,230800.0,230600.0,229900.0,228400.0,226600.0,225000.0,223700.0,222500.0,221700.0,221000.0,220500.0,219900.0,219300.0,218700.0,218100.0,217000.0,216000.0,215100.0,214300.0,213500.0,212900.0,212500.0,211200.0,211200.0,210900.0,209500.0,208000.0,207700.0,206800.0,206100.0,205700.0,205000.0,202900.0,200600.0,199700.0,199000.0,198600.0,198000.0,197000.0,196300.0,196700.0,196900.0,197000.0,197000.0,196700.0,196200.0,195700.0,195400.0,194500.0,194300.0,194700.0,195000.0,195400.0,195400.0,194800.0,194400.0,194100.0,194400.0,196100.0,197700.0,198400.0,198500.0,198800.0,199300.0,199900.0,200800.0,201900.0,203300.0,206200.0,207300.0,204400.0,201700.0,202300.0,203500.0,204700.0,206100.0,206700,206600,207300,208100,209700,212700,216100,218100,219500,221500,224500,226900,228600,230300,232000,233700,235000,236600,239400,242200,243900,245700,247600,249700,252700,255700,258100,260700,263000,264400,266200,269400,272600,275300,277800,280800,283800,286800,288600,289500,289700,290700,292100,293200,295200,297700
3179,399735,97471,Roseburg,OR,Roseburg,Douglas,3180,105200.0,105400.0,105600.0,105800.0,106000.0,106300.0,106700.0,107100.0,107600.0,108100.0,108600.0,109200.0,109600.0,110000.0,110400.0,110600.0,110900.0,111200.0,111600.0,111900.0,112300.0,112800.0,113200.0,113600.0,113900.0,114100.0,114100.0,113900.0,113700.0,113400.0,113000.0,112600.0,112400.0,112200.0,112100.0,112000.0,112000.0,112100.0,112100.0,112200.0,112400.0,112600.0,112900.0,113300.0,113900.0,114500.0,115100.0,115700.0,116400.0,117000.0,117600.0,118200.0,118900.0,119500.0,120300.0,121100.0,121900.0,122800.0,123700.0,124400.0,125100.0,125600.0,126000.0,126200.0,126400.0,126400.0,126500.0,126600.0,126700.0,126700.0,126900.0,126900.0,126800.0,126700.0,126500.0,126200.0,125900.0,125700.0,125500.0,125500.0,125600.0,125800.0,126100.0,126500.0,127100.0,128000.0,129300.0,130900.0,132700.0,134600.0,136500.0,138400.0,140300.0,142100.0,143800.0,145600.0,147700.0,150000.0,152700.0,155500.0,158300.0,161000.0,163500.0,165800.0,168000.0,170000.0,172000.0,174300.0,177000.0,179700.0,182700.0,185700.0,188500.0,191100.0,193800.0,196700.0,199700.0,202500.0,205300.0,208200.0,211000.0,213600.0,216100.0,219100.0,221900.0,223900.0,225400.0,226400.0,226600.0,226100.0,225400.0,224900.0,223700.0,221400.0,218800.0,217000.0,215000.0,212500.0,210500.0,209600.0,209600.0,210200.0,211400.0,213100.0,213500.0,211000.0,206500.0,203400.0,201600.0,199600.0,197300.0,195700.0,193900.0,191900.0,190400.0,190000.0,189100.0,186800.0,184400.0,183500.0,182300.0,180000.0,177400.0,175600.0,173700.0,172000.0,171900.0,170500.0,167800.0,165600.0,166800.0,165600.0,164600.0,166000.0,167200.0,165900.0,164900.0,162800.0,156500.0,149600.0,147300.0,152300.0,155400.0,153400.0,150800.0,151600.0,154200.0,155200.0,154600.0,154500.0,155100.0,154200.0,154500.0,154200.0,153200.0,153400.0,154200.0,152600.0,150500.0,149900.0,150500.0,152200.0,156600.0,162100.0,164500.0,164200.0,164700.0,166700.0,167900.0,167700.0,167000.0,166500.0,169300.0,173700.0,175700.0,175300.0,174500.0,172200.0,170700.0,171000,171300,171500,172600,174700,175200,174600,175100,177200,178600,179400,180800,183200,185700,188000,188900,189600,190100,189100,186500,185000,186200,188100,188900,189600,190300,190900,192200,194300,195300,195800,198800,203900,207000,208200,210100,213100,215800,217900,219000,219100,218300,217400,217500,219700,221600
